id,way,df1,df2,f stat,f_crit,pvalue,alpha,Reject
ANOVA,1,48,147,87.84649013351937,1.4441595126823241,1.1102230246251565e-16,0.05,True


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha
,,dmso5 m,01soq7.5 m,4,4,1.0572007600310982,6.854508715866718,1.8354473496628998e-10,,,
,,dmso5 m,01soq15 m,4,4,1.8585221083772705,12.049987544587328,0.0,,,
,,dmso5 m,_1soq2.5 m,4,4,-0.04961501436066573,-0.32168587200318677,0.7481476497834949,,,
,,dmso5 m,_1soq5 m,4,4,0.21798591113045562,1.413342086261746,0.15966920900544967,,,
,,dmso5 m,_1soq7.5 m,4,4,0.644852062968237,4.180988373419627,4.965006201906874e-05,,,
,,dmso5 m,_1soq15 m,4,4,1.709732184010763,11.085287298464372,0.0,,,
,,dmso5 m,10soq2.5 m,4,4,-0.13631714354035962,-0.8838312304012759,0.3782305456113546,,,
,,dmso5 m,10soq5 m,4,4,0.1964832292930665,1.2739264467340585,0.20469994088067178,,,
,,dmso5 m,10soq7.5 m,4,4,0.6713054011212749,4.352502284295395,2.506802817126008e-05,,,
,,dmso5 m,10soq15 m,4,4,1.9992671820348262,12.962527878054965,0.0,,,
,,dmso7.5 m,dmso10 m,4,4,0.3375556205913688,2.188588989819942,0.030205193157142096,,,
,,dmso7.5 m,dmso15 m,4,4,1.1596974329755614,7.519060203726504,5.0242032756386834e-12,,,
,,dmso7.5 m,dmso20 m,4,4,1.1560951836744933,7.495704517498877,5.715428130770306e-12,,,
,,dmso7.5 m,01rdn2.5 m,4,4,-0.9345706325355978,-6.059419164738294,1.094276513846637e-08,,,
,,dmso7.5 m,01rdn5 m,4,4,-0.48196860921751683,-3.1249107620377137,0.002143415757301481,,,
,,dmso7.5 m,01rdn7.5 m,4,4,0.12453403873880897,0.8074338254657893,0.4207211608286383,,,
,,dmso7.5 m,01rdn15 m,4,4,1.2187895850161528,7.9021924209126135,5.928590951498336e-13,,,
,,dmso7.5 m,_1rdn2.5 m,4,4,-1.0052206349482844,-6.517488318320363,1.0714864551175651e-09,,,
,,dmso7.5 m,_1rdn5 m,4,4,-0.7210273394286653,-4.674881412634054,6.597478003911306e-06,,,
,,dmso7.5 m,_1rdn7.5 m,4,4,-0.14584493801860599,-0.9456060160079428,0.34590129659027724,,,
,,dmso7.5 m,_1rdn15 m,4,4,0.8217522166635691,5.327945215663239,3.6561049099326226e-07,,,
,,dmso7.5 m,10rdn2.5 m,4,4,-1.2361247003517442,-8.014587061221869,3.141931159689193e-13,,,
,,dmso7.5 m,10rdn5 m,4,4,-1.1251983299805273,-7.29538045328621,1.7145618258496143e-11,,,
,,dmso7.5 m,10rdn7.5 m,4,4,-0.7131085706137184,-4.623538969539906,8.195470472482924e-06,,,
,,dmso7.5 m,10rdn15 m,4,4,0.696038739637028,4.512864337406031,1.3008946929238263e-05,,,
,,dmso7.5 m,01soq2.5 m,4,4,-0.8723552799730225,-5.656037240960308,7.829217185673087e-08,,,
,,dmso7.5 m,01soq5 m,4,4,-0.4072123496990583,-2.64021811726531,0.009179916147647127,,,
,,dmso7.5 m,01soq7.5 m,4,4,0.3445076232702253,2.233663269707472,0.027015230469200846,,,
,,dmso7.5 m,01soq15 m,4,4,1.1458289716163979,7.429142098428083,8.244960270076263e-12,,,
,,dmso7.5 m,_1soq2.5 m,4,4,-0.7623081511215386,-4.942531318162433,2.0762097687754277e-06,,,
,,dmso7.5 m,_1soq5 m,4,4,-0.49470722563041725,-3.2075033598975,0.0016434292766991376,,,
,,dmso7.5 m,_1soq7.5 m,4,4,-0.06784107379263582,-0.43985707273961916,0.6606866367435891,,,
,,dmso7.5 m,_1soq15 m,4,4,0.9970390472498902,6.464441852305128,1.4087067068402348e-09,,,
,,dmso7.5 m,10soq2.5 m,4,4,-0.8490102803012325,-5.504676676560521,1.6050268136780232e-07,,,
,,dmso7.5 m,10soq5 m,4,4,-0.5162099074678064,-3.346918999425187,0.0010376557666942343,,,
,,dmso7.5 m,10soq7.5 m,4,4,-0.04138773563959797,-0.26834316186385154,0.7888113884412691,,,
,,dmso7.5 m,10soq15 m,4,4,1.2865740452739534,8.34168243189572,4.8627768478581856e-14,,,
,,dmso10 m,dmso15 m,4,4,0.8221418123841926,5.330471213906562,3.613755668041563e-07,,,
,,dmso10 m,dmso20 m,4,4,0.8185395630831245,5.307115527678934,4.024263997592925e-07,,,
,,dmso10 m,01rdn10 m,4,4,-0.07379719256565842,-0.4784744002954751,0.6330234553204317,,,
,,dmso10 m,_1rdn10 m,4,4,-0.1583316543038733,-1.0265653842242521,0.30631142263621003,,,
,,dmso10 m,10rdn10 m,4,4,-0.5056835315410149,-3.2786697715920936,0.0013019371521039158,,,
,,dmso10 m,01soq10 m,4,4,0.2849045412028195,1.8472183663652393,0.0667257754834567,,,
,,dmso10 m,_1soq10 m,4,4,0.0493958885005068,0.3202651388982588,0.7492221289156913,,,
,,dmso10 m,10soq10 m,4,4,0.018358372212054164,0.1190290691173444,0.9054148329927716,,,
,,dmso15 m,dmso20 m,4,4,-0.0036022493010681167,-0.02335568622762802,0.9813982264839334,,,
,,dmso15 m,01rdn2.5 m,4,4,-2.094268065511159,-13.578479368464798,0.0,,,
,,dmso15 m,01rdn5 m,4,4,-1.6416660421930782,-10.643970965764218,0.0,,,
,,dmso15 m,01rdn7.5 m,4,4,-1.0351633942367524,-6.711626378260715,3.898705802640734e-10,,,
,,dmso15 m,01rdn15 m,4,4,0.05909215204059137,0.38313221718610957,0.7021752122275213,,,
,,dmso15 m,_1rdn2.5 m,4,4,-2.164918067923846,-14.036548522046868,0.0,,,
,,dmso15 m,_1rdn5 m,4,4,-1.8807247724042266,-12.193941616360558,0.0,,,
,,dmso15 m,_1rdn7.5 m,4,4,-1.3055423709941674,-8.464666219734447,2.398081733190338e-14,,,
,,dmso15 m,_1rdn15 m,4,4,-0.33794521631199226,-2.1911149880632648,0.03001813806019893,,,
,,dmso15 m,10rdn2.5 m,4,4,-2.3958221333273055,-15.533647264948373,0.0,,,
,,dmso15 m,10rdn5 m,4,4,-2.2848957629560886,-14.814440657012714,0.0,,,
,,dmso15 m,10rdn7.5 m,4,4,-1.8728060035892797,-12.14259917326641,0.0,,,
,,dmso15 m,10rdn15 m,4,4,-0.4636586933385334,-3.006195866320474,0.0031118955808251414,,,
,,dmso15 m,01soq2.5 m,4,4,-2.032052712948584,-13.175097444686813,0.0,,,
,,dmso15 m,01soq5 m,4,4,-1.5669097826746197,-10.159278320991815,0.0,,,
,,dmso15 m,01soq7.5 m,4,4,-0.815189809705336,-5.285396934019032,4.4465678628036187e-07,,,
,,dmso15 m,01soq15 m,4,4,-0.013868461359163642,-0.08991810529842192,0.9284746921986811,,,
,,dmso15 m,_1soq2.5 m,4,4,-1.9220055840971,-12.461591521888938,0.0,,,
,,dmso15 m,_1soq5 m,4,4,-1.6544046586059786,-10.726563563624005,0.0,,,
,,dmso15 m,_1soq7.5 m,4,4,-1.2275385067681972,-7.958917276466123,4.305444889496357e-13,,,
,,dmso15 m,_1soq15 m,4,4,-0.16265838572567115,-1.054618351421377,0.2933301910147055,,,
,,dmso15 m,10soq2.5 m,4,4,-2.008707713276794,-13.023736880287025,0.0,,,
,,dmso15 m,10soq5 m,4,4,-1.6759073404433678,-10.865979203151692,0.0,,,
,,dmso15 m,10soq7.5 m,4,4,-1.2010851686151593,-7.787403365590356,1.1295409052536343e-12,,,
,,dmso15 m,10soq15 m,4,4,0.12687661229839192,0.8226222281692153,0.4120552632155958,,,
,,dmso20 m,01rdn20 m,4,4,0.6657299503049681,4.316353070579225,2.8997504865069246e-05,,,
