id,way,df1,df2,f stat,f_crit,pvalue,alpha,Reject
ANOVA,1,48,147,14.662715620632925,1.4441595126823241,1.1102230246251565e-16,0.05,True


id,Test,Group 1,Group 2,Size 1,Size 2,muDiff,t stat,pvalue,tails,DF,alpha
FisherLSD,Protected,dmso0 min,dmso2.5 m,4,4,-0.2947299069200712,-1.4001804666373194,0.1635663625057362,2,147,0.05
,,dmso0 min,dmso5 m,4,4,-0.0034679845557032654,-0.016475437746507608,0.9868774374116671,,,
,,dmso0 min,dmso7.5 m,4,4,0.4871883445593346,2.3144974012099397,0.022025276267316984,,,
,,dmso0 min,dmso10 m,4,4,0.8220370767467323,3.9052713372062415,0.00014302196202309325,,,
,,dmso0 min,dmso15 m,4,4,0.9795803236654124,4.653715834377606,7.215954045625139e-06,,,
,,dmso0 min,dmso20 m,4,4,1.1655859297365232,5.537377146619106,1.3757997585628345e-07,,,
,,dmso0 min,01rdn0 min,4,4,0.0011603788303502917,0.005512639654164981,0.9956090462639877,,,
,,dmso0 min,_1rdn0 min,4,4,0.0024351549992258667,0.011568749499435602,0.9907853650392724,,,
,,dmso0 min,10rdn0 min,4,4,0.03090485363002961,0.14682043240623047,0.883474921768475,,,
,,dmso0 min,01soq0 min,4,4,-0.0008443363901515359,-0.004011209222421592,0.9968049650462392,,,
,,dmso0 min,_1soq0 min,4,4,0.020817275004223576,0.09889712969453046,0.9213546810956963,,,
,,dmso0 min,10soq0 min,4,4,0.02443199872987848,0.11606968474957295,0.9077557278648869,,,
,,dmso2.5 m,dmso5 m,4,4,0.291261922364368,1.383705028890812,0.1685463062377075,,,
,,dmso2.5 m,dmso7.5 m,4,4,0.7819182514794059,3.7146778678472594,0.0002883471765293688,,,
,,dmso2.5 m,dmso10 m,4,4,1.1167669836668035,5.305451803843561,4.05518093549162e-07,,,
,,dmso2.5 m,dmso15 m,4,4,1.2743102305854836,6.053896301014926,1.1247372366796071e-08,,,
,,dmso2.5 m,dmso20 m,4,4,1.4603158366565945,6.937557613256426,1.1804868194076334e-10,,,
,,dmso2.5 m,01rdn2.5 m,4,4,0.23830995824472656,1.1321448577321076,0.25941692244692716,,,
,,dmso2.5 m,01rdn5 m,4,4,0.6125216461108428,2.9099213352295648,0.004177704324718645,,,
,,dmso2.5 m,01rdn7.5 m,4,4,1.1072656866092532,5.260313763097297,4.98815593275026e-07,,,
,,dmso2.5 m,01rdn15 m,4,4,1.298356134333086,6.168131755034069,6.356254633743674e-09,,,
,,dmso2.5 m,_1rdn2.5 m,4,4,-0.42347650294459765,-2.0118200209105663,0.04606610847274917,,,
,,dmso2.5 m,_1rdn5 m,4,4,0.19891599829279916,0.9449950234835587,0.34621208690775385,,,
,,dmso2.5 m,_1rdn7.5 m,4,4,0.4039413077541355,1.9190136986629556,0.05692041837501094,,,
,,dmso2.5 m,_1rdn15 m,4,4,1.0440859609276654,4.960164318776216,1.9211156403464713e-06,,,
,,dmso2.5 m,10rdn2.5 m,4,4,-0.7867846618557042,-3.737796840817254,0.0002651924853256382,,,
,,dmso2.5 m,10rdn5 m,4,4,-0.227425927809299,-1.08043783222789,0.28171667627147157,,,
,,dmso2.5 m,10rdn7.5 m,4,4,-0.08117690531598126,-0.38564907902722134,0.7003140944209632,,,
,,dmso2.5 m,10rdn15 m,4,4,0.44850178313334765,2.130708222174499,0.034777226250646276,,,
,,dmso2.5 m,01soq2.5 m,4,4,-0.3731982587889889,-1.772961955574845,0.07830601786894187,,,
,,dmso2.5 m,01soq5 m,4,4,0.1530579876792953,0.7271362680865769,0.468298910350764,,,
,,dmso2.5 m,01soq7.5 m,4,4,0.3589991791374656,1.7055060459250586,0.0902122282212956,,,
,,dmso2.5 m,01soq15 m,4,4,0.8022580630162204,3.811306700348657,0.00020271851160069687,,,
,,dmso2.5 m,_1soq2.5 m,4,4,-0.19171958777616044,-0.9108068627346275,0.3638882490066888,,,
,,dmso2.5 m,_1soq5 m,4,4,0.3927278986598251,1.865741886031723,0.06407028882037058,,,
,,dmso2.5 m,_1soq7.5 m,4,4,0.5957605461753706,2.8302939741169753,0.005301667990492254,,,
,,dmso2.5 m,_1soq15 m,4,4,1.3603341770395174,6.4625723351055475,1.422327366995546e-09,,,
,,dmso2.5 m,10soq2.5 m,4,4,-0.29186797658019153,-1.3865842252492238,0.16766783362988869,,,
,,dmso2.5 m,10soq5 m,4,4,0.12009912742415013,0.5705578169408013,0.5691705297277885,,,
,,dmso2.5 m,10soq7.5 m,4,4,0.39688163662445813,1.8854751490126875,0.061338948535693216,,,
,,dmso2.5 m,10soq15 m,4,4,0.8924351617177158,4.239713214839572,3.937582103641368e-05,,,
,,dmso5 m,dmso7.5 m,4,4,0.4906563291150378,2.330972838956447,0.021113920691536503,,,
,,dmso5 m,dmso10 m,4,4,0.8255050613024356,3.9217467749527493,0.00013445296397462947,,,
,,dmso5 m,dmso15 m,4,4,0.9830483082211157,4.670191272124114,6.729945847050445e-06,,,
,,dmso5 m,dmso20 m,4,4,1.1690539142922265,5.553852584365615,1.272757088610632e-07,,,
,,dmso5 m,01rdn2.5 m,4,4,-0.0529519641196414,-0.25156017115870427,0.8017323824952651,,,
,,dmso5 m,01rdn5 m,4,4,0.3212597237464748,1.5262163063387526,0.1291047198538675,,,
,,dmso5 m,01rdn7.5 m,4,4,0.8160037642448853,3.876608734206486,0.00015918116504609614,,,
,,dmso5 m,01rdn15 m,4,4,1.007094211968718,4.7844267261432565,4.1313772531914594e-06,,,
,,dmso5 m,_1rdn2.5 m,4,4,-0.7147384253089656,-3.395525049801378,0.0008809967367984228,,,
,,dmso5 m,_1rdn5 m,4,4,-0.09234592407156883,-0.43871000540725336,0.6615157809430623,,,
,,dmso5 m,_1rdn7.5 m,4,4,0.11267938538976754,0.5353086697721438,0.5932453338698043,,,
,,dmso5 m,_1rdn15 m,4,4,0.7528240385632975,3.5764592898854044,0.00047190903353389047,,,
,,dmso5 m,10rdn2.5 m,4,4,-1.0780465842200722,-5.121501869708066,9.364412849599546e-07,,,
,,dmso5 m,10rdn5 m,4,4,-0.5186878501736669,-2.464142861118702,0.01488685265145584,,,
,,dmso5 m,10rdn7.5 m,4,4,-0.37243882768034925,-1.7693541079180333,0.07890835616086145,,,
,,dmso5 m,10rdn15 m,4,4,0.1572398607689797,0.7470031932836873,0.45625478214558957,,,
,,dmso5 m,01soq2.5 m,4,4,-0.6644601811533568,-3.156666984465657,0.0019364866941309344,,,
,,dmso5 m,01soq5 m,4,4,-0.13820393468507267,-0.6565687608042349,0.5124847485812309,,,
,,dmso5 m,01soq7.5 m,4,4,0.06773725677309765,0.32180101703424674,0.7480605889363812,,,
,,dmso5 m,01soq15 m,4,4,0.5109961406518524,2.427601671457845,0.01640787202156213,,,
,,dmso5 m,_1soq2.5 m,4,4,-0.4829815101405284,-2.2945118916254397,0.023177056824184472,,,
,,dmso5 m,_1soq5 m,4,4,0.10146597629545713,0.482036857140911,0.630496685453477,,,
,,dmso5 m,_1soq7.5 m,4,4,0.3044986238110025,1.446588945226163,0.15014102226315496,,,
,,dmso5 m,_1soq15 m,4,4,1.0690722546751494,5.078867306214736,1.1338804366545219e-06,,,
,,dmso5 m,10soq2.5 m,4,4,-0.5831298989445595,-2.7702892541400357,0.006323989050915468,,,
,,dmso5 m,10soq5 m,4,4,-0.17116279494021783,-0.8131472119500105,0.4174487178564834,,,
,,dmso5 m,10soq7.5 m,4,4,0.10561971426009016,0.5017701201218757,0.6165799239748555,,,
,,dmso5 m,10soq15 m,4,4,0.6011732393533479,2.85600818594876,0.004911654436858814,,,
,,dmso7.5 m,dmso10 m,4,4,0.33484873218739775,1.5907739359963018,0.11380873887979326,,,
,,dmso7.5 m,dmso15 m,4,4,0.4923919791060778,2.339218433167667,0.02067039529565573,,,
,,dmso7.5 m,dmso20 m,4,4,0.6783975851771887,3.2228797454091676,0.001563262054779635,,,
,,dmso7.5 m,01rdn2.5 m,4,4,-0.5436082932346792,-2.582533010115151,0.010784185936143054,,,
,,dmso7.5 m,01rdn5 m,4,4,-0.169396605368563,-0.8047565326176945,0.4222598486320821,,,
,,dmso7.5 m,01rdn7.5 m,4,4,0.32534743512984743,1.5456358952500384,0.12434265512732456,,,
,,dmso7.5 m,01rdn15 m,4,4,0.5164378828536803,2.45345388718681,0.015318241137889821,,,
,,dmso7.5 m,_1rdn2.5 m,4,4,-1.2053947544240033,-5.726497888757825,5.583273532394628e-08,,,
,,dmso7.5 m,_1rdn5 m,4,4,-0.5830022531866067,-2.7696828443637007,0.006335178627220772,,,
,,dmso7.5 m,_1rdn7.5 m,4,4,-0.3779769437252703,-1.7956641691843036,0.07460202905327895,,,
,,dmso7.5 m,_1rdn15 m,4,4,0.2621677094482596,1.245486450928957,0.21493457907821334,,,
,,dmso7.5 m,10rdn2.5 m,4,4,-1.5687029133351098,-7.4524747086645124,7.2521988414564476e-12,,,
,,dmso7.5 m,10rdn5 m,4,4,-1.0093441792887048,-4.795115700075149,3.945417648809624e-06,,,
,,dmso7.5 m,10rdn7.5 m,4,4,-0.8630951567953871,-4.100326946874481,6.801755911389762e-05,,,
,,dmso7.5 m,10rdn15 m,4,4,-0.33341646834605815,-1.58396964567276,0.1153496405013148,,,
,,dmso7.5 m,01soq2.5 m,4,4,-1.1551165102683947,-5.487639823422104,1.7388279349717095e-07,,,
,,dmso7.5 m,01soq5 m,4,4,-0.6288602638001105,-2.9875415997606822,0.0032964635967298594,,,
,,dmso7.5 m,01soq7.5 m,4,4,-0.42291907234194015,-2.0091718219222003,0.046349497753285895,,,
,,dmso7.5 m,01soq15 m,4,4,0.020339811536814523,0.09662883250139769,0.9231527729624791,,,
,,dmso7.5 m,_1soq2.5 m,4,4,-0.9736378392555662,-4.625484730581887,8.128618947722543e-06,,,
,,dmso7.5 m,_1soq5 m,4,4,-0.3891903528195807,-1.8489359818155362,0.06647575120283533,,,
,,dmso7.5 m,_1soq7.5 m,4,4,-0.1861577053040353,-0.8843838937302839,0.37793322303206756,,,
,,dmso7.5 m,_1soq15 m,4,4,0.5784159255601117,2.747894467258289,0.006749359963408752,,,
,,dmso7.5 m,10soq2.5 m,4,4,-1.0737862280595973,-5.101262093096483,1.0256023648125279e-06,,,
,,dmso7.5 m,10soq5 m,4,4,-0.6618191240552557,-3.1441200509064577,0.0020159251358509156,,,
,,dmso7.5 m,10soq7.5 m,4,4,-0.38503661485494767,-1.8292027188345714,0.06939565540393455,,,
,,dmso7.5 m,10soq15 m,4,4,0.11051691023831,0.5250353469923128,0.6003495839407242,,,
,,dmso10 m,dmso15 m,4,4,0.15754324691868005,0.7484444971713649,0.4553879042552791,,,
,,dmso10 m,dmso20 m,4,4,0.343548852989791,1.6321058094128658,0.10479757019502767,,,
,,dmso10 m,01rdn10 m,4,4,0.19918857700962778,0.9462899697579725,0.3455536065707956,,,
,,dmso10 m,_1rdn10 m,4,4,-0.36740030866787055,-1.745417494305331,0.08300171465157757,,,
,,dmso10 m,10rdn10 m,4,4,-1.143677808165957,-5.433297705871544,2.242537922025889e-07,,,
,,dmso10 m,01soq10 m,4,4,-0.5927976075335296,-2.8162178701562204,0.005526938501193124,,,
,,dmso10 m,_1soq10 m,4,4,0.141019188531742,0.6699432550519496,0.5039449837816985,,,
,,dmso10 m,10soq10 m,4,4,-0.41894722310048144,-1.9903026620787545,0.048411955961400244,,,
,,dmso15 m,dmso20 m,4,4,0.18600560607111094,0.8836613122415008,0.37832198765828307,,,
,,dmso15 m,01rdn2.5 m,4,4,-1.036000272340757,-4.921751443282819,2.274608230878883e-06,,,
